Timestamp,Temperature [C],Relative Humidity,CO2,PM_N_0p5,PM_N_1,PM_N_2p5,PM_N_4,PM_N_10,PM_C_1,PM_C_2p5,PM_C_4,PM_C_10
2019-11-01 00:00:49,26.1220703125,24.67132568359375,836.6898681640625,0,0,0,0,0,0,0,0,0
2019-11-01 00:02:00,26.152511596679688,24.5904541015625,834.4128051757813,0,0,0,0,0,0,0,0,0
2019-11-01 00:03:11,26.161056518554688,24.5904541015625,837.0295776367187,0,0,0,0,0,0,0,0,0
2019-11-01 00:04:19,26.14984130859375,24.60479736328125,837.74111328125,0,0,0,0,0,0,0,0,0
2019-11-01 00:05:30,26.119400024414062,24.6453857421875,835.1571411132812,0,0,0,0,0,0,0,0,0
2019-11-01 00:06:38,26.153579711914062,24.66278076171875,831.385302734375,0,0,0,0,0,0,0,0,0
2019-11-01 00:07:49,26.186691284179688,24.6221923828125,833.1649780273438,0,0,0,0,0,0,0,0,0
2019-11-01 00:08:57,26.167465209960938,24.6844482421875,836.6412841796875,0,0,0,0,0,0,0,0,0
2019-11-01 00:10:06,26.169601440429688,24.62371826171875,839.8263671875,0,0,0,0,0,0,0,0,0
2019-11-01 00:11:14,26.11993408203125,24.7247314453125,838.5926391601563,0,0,0,0,0,0,0,0,0
2019-11-01 00:12:25,26.131149291992188,24.6923828125,845.5463500976563,0,0,0,0,0,0,0,0,0
2019-11-01 00:13:33,26.15625,24.67132568359375,839.4084350585938,0,0,0,0,0,0,0,0,0
2019-11-01 00:14:42,26.18402099609375,24.66339111328125,840.4543579101562,0,0,0,0,0,0,0,0,0
2019-11-01 00:15:50,26.187225341796875,24.6551513671875,841.0948608398437,0,0,0,0,0,0,0,0,0
2019-11-01 00:17:01,26.189361572265625,24.68780517578125,837.9220458984375,0,0,0,0,0,0,0,0,0
2019-11-01 00:18:09,26.195236206054688,24.65301513671875,838.1084106445312,0,0,0,0,0,0,0,0,0
2019-11-01 00:19:20,26.217666625976562,24.66888427734375,835.5787109375,0,0,0,0,0,0,0,0,0
2019-11-01 00:20:28,26.180282592773438,24.5751953125,828.801904296875,0,0,0,0,0,0,0,0,0
2019-11-01 00:21:39,26.189895629882812,24.62921142578125,826.05419921875,0,0,0,0,0,0,0,0,0
2019-11-01 00:22:47,26.198440551757812,24.560546875,825.867333984375,0,0,0,0,0,0,0,0,0
2019-11-01 00:23:56,26.16693115234375,24.5977783203125,825.1086059570313,0,0,0,0,0,0,0,0,0
2019-11-01 00:25:04,26.170135498046875,24.6185302734375,823.1440673828125,0,0,0,0,0,0,0,0,0
2019-11-01 00:26:15,26.203781127929688,24.65667724609375,820.8128662109375,0,0,0,0,0,0,0,0,0
2019-11-01 00:27:26,26.172805786132812,24.54437255859375,823.7746459960938,0,0,0,0,0,0,0,0,0
2019-11-01 00:28:36,26.186691284179688,24.6197509765625,821.436181640625,0,0,0,0,0,0,0,0,0
2019-11-01 00:29:45,26.23101806640625,24.54559326171875,822.8513061523438,0,0,0,0,0,0,0,0,0
2019-11-01 00:30:53,26.2117919921875,24.5526123046875,824.904833984375,0,0,0,0,0,0,0,0,0
2019-11-01 00:32:02,26.206985473632812,24.61212158203125,824.4026977539063,0,0,0,0,0,0,0,0,0
2019-11-01 00:33:12,26.234223937988283,24.5697021484375,826.742578125,0,0,0,0,0,0,0,0,0
2019-11-01 00:34:21,26.223007202148438,24.64324951171875,829.1719604492188,0,0,0,0,0,0,0,0,0
2019-11-01 00:35:31,26.212326049804688,24.72381591796875,833.40654296875,0,0,0,0,0,0,0,0,0
2019-11-01 00:36:40,26.1263427734375,24.68994140625,833.3753662109375,0,0,0,0,0,0,0,0,0
2019-11-01 00:37:51,26.029678344726562,24.620361328125,836.66376953125,0,0,0,0,0,0,0,0,0
2019-11-01 00:39:01,26.152511596679688,24.7637939453125,832.0846801757813,0,0,0,0,0,0,0,0,0
2019-11-01 00:40:12,26.186691284179688,24.539794921875,832.9755493164063,0,0,0,0,0,0,0,0,0
2019-11-01 00:41:22,26.195770263671875,24.62860107421875,827.7695922851562,0,0,0,0,0,0,0,0,0
2019-11-01 00:42:33,26.1348876953125,24.5947265625,826.4390991210937,0,0,0,0,0,0,0,0,0
2019-11-01 00:43:41,26.164260864257812,24.67437744140625,823.8980834960937,0,0,0,0,0,0,0,0,0
2019-11-01 00:44:52,26.18402099609375,24.60479736328125,824.0475708007813,0,0,0,0,0,0,0,0,0
2019-11-01 00:46:00,26.223007202148438,24.658203125,822.786669921875,0,0,0,0,0,0,0,0,0
2019-11-01 00:47:11,26.217666625976562,24.55963134765625,827.2348754882812,0,0,0,0,0,0,0,0,0
2019-11-01 00:48:19,26.212326049804688,24.615478515625,825.6508911132812,0,0,0,0,0,0,0,0,0
2019-11-01 00:49:30,26.1776123046875,24.61700439453125,826.3205932617187,0,0,0,0,0,0,0,0,0
2019-11-01 00:50:38,26.206451416015625,24.6063232421875,826.5301513671875,0,0,0,0,0,0,0,0,0
2019-11-01 00:51:49,26.225677490234375,24.57489013671875,827.602197265625,0,0,0,0,0,0,0,0,0
2019-11-01 00:52:57,26.23689422607422,24.53643798828125,831.5864501953125,0,0,0,0,0,0,0,0,0
2019-11-01 00:54:08,26.214996337890625,24.5892333984375,830.7691772460937,0,0,0,0,0,0,0,0,0
2019-11-01 00:55:16,26.195236206054688,24.53125,828.9619506835937,0,0,0,0,0,0,0,0,0
2019-11-01 00:56:27,26.225677490234375,24.58648681640625,829.0452026367187,0,0,0,0,0,0,0,0,0
2019-11-01 00:57:36,26.214996337890625,24.5892333984375,824.1448120117187,0,0,0,0,0,0,0,0,0
2019-11-01 00:58:46,26.237429809570312,24.6771240234375,821.895751953125,0,0,0,0,0,0,0,0,0
2019-11-01 00:59:55,26.27375030517578,24.55657958984375,825.3359375,0,0,0,0,0,0,0,0,0
2019-11-01 01:01:05,26.268409729003906,24.61700439453125,826.658642578125,0,0,0,0,0,0,0,0,0
2019-11-01 01:02:14,26.24597625732422,24.54620361328125,828.7039794921875,0,0,0,0,0,0,0,0,0
2019-11-01 01:03:24,26.268408203125,24.5123291015625,825.8367553710938,0,0,0,0,0,0,0,0,0
2019-11-01 01:04:33,26.26360321044922,24.53216552734375,821.4914672851562,0,0,0,0,0,0,0,0,0
2019-11-01 01:05:44,26.248646545410157,24.51507568359375,824.7263061523438,0,0,0,0,0,0,0,0,0
2019-11-01 01:06:52,26.181884765625,24.47113037109375,825.3571655273438,0,0,0,0,0,0,0,0,0
2019-11-01 01:08:01,26.243305969238282,24.55230712890625,824.4357543945313,0,0,0,0,0,0,0,0,0
2019-11-01 01:09:09,26.2203369140625,24.5477294921875,822.2408325195313,0,0,0,0,0,0,0,0,0
2019-11-01 01:10:18,26.212326049804688,24.6807861328125,820.6540771484375,0,0,0,0,0,0,0,0,0
2019-11-01 01:11:26,26.203781127929688,24.55291748046875,821.167333984375,0,0,0,0,0,0,0,0,0
2019-11-01 01:12:35,26.195770263671875,24.4390869140625,820.762353515625,0,0,0,0,0,0,0,0,0
2019-11-01 01:13:43,26.265203857421874,24.52972412109375,820.1730346679688,0,0,0,0,0,0,0,0,0
